date_month,market_id,market_class,return_usd,risk_free_rate,excess_return,source,source_download_date,ret_fwd_1m,ret_fwd_3m,ret_fwd_6m,gpr_global,gprt_global,gpra_global,gpr_level_z,gpr_global_z,gpr_change,gpr_change_z,gpr_log_change,gpr_log_change_z,gpr_ar1_residual,gpr_ar1_residual_z,gprt_global_z,gpra_global_z,gdelt_risk_raw,gdelt_risk_z,sample_global_cycle,spread_em_dev,neg_ret_1m,left_tail_1m
2000-07-01,developed,developed,1.5198,0.15,1.3698,deterministic_sample,2026-06-15,1.466,4.5641,9.14,111.1307,68.901,42.2296,0.7487710464918113,0.7487710464918113,1.637200000000007,0.24900498685068484,0.014841799342855566,0.23147904636657549,2.886367398255487,0.4413165419546021,0.7487665857818954,0.7487573939757248,3.4965,0.7366,0.4794,0.12220000000000009,0,0
2000-07-01,emerging,emerging,1.642,0.15,1.492,deterministic_sample,2026-06-15,1.5153,4.4872,8.3436,111.1307,68.901,42.2296,0.7487710464918113,0.7487710464918113,1.637200000000007,0.24900498685068484,0.014841799342855566,0.23147904636657549,2.886367398255487,0.4413165419546021,0.7487665857818954,0.7487573939757248,3.4965,0.7366,0.4794,0.12220000000000009,0,0
2000-08-01,developed,developed,1.616,0.15,1.466,deterministic_sample,2026-06-15,1.532,4.6655,9.0532,112.6306,69.8309,42.7996,0.8641219732617009,0.8641219732617009,1.4998999999999967,0.2288433855562066,0.013406451116000362,0.20977173685570102,2.988164333464283,0.45688097476210676,0.8641127693923566,0.8641160153123927,3.4965,0.7366,0.5508,0.04930000000000012,0,0
2000-08-01,emerging,emerging,1.6653,0.15,1.5153,deterministic_sample,2026-06-15,1.5064,4.3659,7.8491,112.6306,69.8309,42.7996,0.8641219732617009,0.8641219732617009,1.4998999999999967,0.2288433855562066,0.013406451116000362,0.20977173685570102,2.988164333464283,0.45688097476210676,0.8641127693923566,0.8641160153123927,3.4965,0.7366,0.5508,0.04930000000000012,0,0
2000-09-01,developed,developed,1.682,0.15,1.532,deterministic_sample,2026-06-15,1.5661,4.6693999999999996,8.7796,113.9747,70.6643,43.3104,0.9674909849767545,0.9674909849767545,1.3440999999999974,0.20596518102831543,0.01186305671696708,0.18643040456411542,3.0514099559414802,0.4665510325039835,0.9674889490040973,0.9674935307137441,3.4965,0.7366,0.6184,-0.025600000000000067,0,0
2000-09-01,emerging,emerging,1.6564,0.15,1.5064,deterministic_sample,2026-06-15,1.4655,4.1535,7.1981,113.9747,70.6643,43.3104,0.9674909849767545,0.9674909849767545,1.3440999999999974,0.20596518102831543,0.01186305671696708,0.18643040456411542,3.0514099559414802,0.4665510325039835,0.9674889490040973,0.9674935307137441,3.4965,0.7366,0.6184,-0.025600000000000067,0,0
2000-10-01,developed,developed,1.7161,0.15,1.5661,deterministic_sample,2026-06-15,1.5674,4.5759,8.3273,115.1465,71.3908,43.7557,1.0576091368461842,1.0576091368461842,1.1718000000000046,0.18066406010305547,0.010228736728107535,0.16171397047918873,3.0754025228936968,0.47021942090331387,1.0576050930980858,1.0576149238386876,3.4965,0.7366,0.6816,-0.10060000000000002,0,0
2000-10-01,emerging,emerging,1.6155,0.15,1.4655,deterministic_sample,2026-06-15,1.394,3.8564,6.4097,115.1465,71.3908,43.7557,1.0576091368461842,1.0576091368461842,1.1718000000000046,0.18066406010305547,0.010228736728107535,0.16171397047918873,3.0754025228936968,0.47021942090331387,1.0576050930980858,1.0576149238386876,3.4965,0.7366,0.6816,-0.10060000000000002,0,0
2000-11-01,developed,developed,1.7174,0.15,1.5674,deterministic_sample,2026-06-15,1.5359,4.3877,7.7091,116.1315,72.0015,44.13,1.1333612955689933,1.1333612955689933,0.9849999999999994,0.15323370961646876,0.008517939065303182,0.13584093585097162,3.059732371829483,0.4678235038472439,1.1333572323936099,1.1333670851831004,3.4657,0.5153,0.7402,-0.1734,0,0
2000-11-01,emerging,emerging,1.544,0.15,1.394,deterministic_sample,2026-06-15,1.294,3.4832,5.5066,116.1315,72.0015,44.13,1.1333612955689933,1.1333612955689933,0.9849999999999994,0.15323370961646876,0.008517939065303182,0.13584093585097162,3.059732371829483,0.4678235038472439,1.1333572323936099,1.1333670851831004,3.4657,0.5153,0.7402,-0.1734,0,0
2000-12-01,developed,developed,1.6859,0.15,1.5359,deterministic_sample,2026-06-15,1.4726,4.1102,6.9426,116.9175,72.4888,44.4286,1.1938092110574483,1.1938092110574483,0.7860000000000014,0.12401186943000972,0.006745388139531627,0.10903398346854346,3.0045819205594313,0.4593911724481144,1.1938026515498397,1.1937988120798182,3.434,0.2874,0.7936,-0.2419,0,0
2000-12-01,emerging,emerging,1.444,0.15,1.294,deterministic_sample,2026-06-15,1.1684,3.0446000000000004,4.5148,116.9175,72.4888,44.4286,1.1938092110574483,1.1938092110574483,0.7860000000000014,0.12401186943000972,0.006745388139531627,0.10903398346854346,3.0045819205594313,0.4593911724481144,1.1938026515498397,1.1937988120798182,3.434,0.2874,0.7936,-0.2419,0,0
2001-01-01,developed,developed,1.6226,0.15,1.4726,deterministic_sample,2026-06-15,1.3792,3.7514,6.0495,117.4949,72.8468,44.6481,1.2382145881605446,1.2382145881605446,0.5773999999999972,0.09338033243053465,0.004926370514093392,0.08152429776137816,2.910769479241395,0.4450475437680598,1.238209505762707,1.2382220004717448,3.434,0.2874,0.8415,-0.3041999999999998,0,0
2001-01-01,emerging,emerging,1.3184,0.15,1.1684,deterministic_sample,2026-06-15,1.0208,2.5533,3.4627000000000003,117.4949,72.8468,44.6481,1.2382145881605446,1.2382145881605446,0.5773999999999972,0.09338033243053465,0.004926370514093392,0.08152429776137816,2.910769479241395,0.4450475437680598,1.238209505762707,1.2382220004717448,3.434,0.2874,0.8415,-0.3041999999999998,0,0
2001-02-01,developed,developed,1.5292,0.15,1.3792,deterministic_sample,2026-06-15,1.2584,3.3213999999999997,5.055,117.8565,73.071,44.7855,1.2660237055150294,1.2660237055150294,0.3615999999999957,0.06169152282129862,0.003072854332134334,0.05349287744649564,2.779293062425822,0.4249452111084352,1.266019608317245,1.2660294997202677,3.3673,-0.1919,0.8835,-0.35840000000000005,0,0
2001-02-01,emerging,emerging,1.1708,0.15,1.0208,deterministic_sample,2026-06-15,0.8554,2.0234,2.3805000000000005,117.8565,73.071,44.7855,1.2660237055150294,1.2660237055150294,0.3615999999999957,0.06169152282129862,0.003072854332134334,0.05349287744649564,2.779293062425822,0.4249452111084352,1.266019608317245,1.2660294997202677,3.3673,-0.1919,0.8835,-0.35840000000000005,0,0
2001-03-01,developed,developed,1.4084,0.15,1.2584,deterministic_sample,2026-06-15,1.1138,2.8324,3.9871,117.9979,73.1587,44.8392,1.27689817784336,1.27689817784336,0.1414000000000044,0.0293566021727655,0.0011990449780965307,0.025154555880036084,2.611901181025587,0.39935151631564125,1.276898047184475,1.276897496151459,3.3322,-0.4442,0.9194,-0.4029999999999999,0,0
2001-03-01,emerging,emerging,1.0054,0.15,0.8554,deterministic_sample,2026-06-15,0.6771,1.4702000000000002,1.2993,117.9979,73.1587,44.8392,1.27689817784336,1.27689817784336,0.1414000000000044,0.0293566021727655,0.0011990449780965307,0.025154555880036084,2.611901181025587,0.39935151631564125,1.276898047184475,1.276897496151459,3.3322,-0.4442,0.9194,-0.4029999999999999,0,0
2001-04-01,developed,developed,1.2638,0.15,1.1138,deterministic_sample,2026-06-15,0.9492,2.2981,2.8758,117.9173,73.1088,44.8086,1.2706995748047216,1.2706995748047216,-0.080600000000004,-0.0032426366282104764,-0.0006832963974847672,-0.0033127986478560267,2.4105512583762447,0.3685657432916892,1.2707083767229617,1.2707045596375957,3.3322,-0.4442,0.949,-0.43669999999999987,0,0
2001-04-01,emerging,emerging,0.8271,0.15,0.6771,deterministic_sample,2026-06-15,0.4909,0.9094,0.25000000000000006,117.9173,73.1088,44.8086,1.2706995748047216,1.2706995748047216,-0.080600000000004,-0.0032426366282104764,-0.0006832963974847672,-0.0033127986478560267,2.4105512583762447,0.3685657432916892,1.2707083767229617,1.2707045596375957,3.3322,-0.4442,0.949,-0.43669999999999987,0,0
2001-05-01,developed,developed,1.0992,0.15,0.9492,deterministic_sample,2026-06-15,0.7694,1.7336,1.7524,117.6158,72.9218,44.694,1.247512492718501,1.247512492718501,-0.3015000000000043,-0.03568034766936061,-0.0025601511182813397,-0.031697176437864606,2.1778804222060586,0.3329911006130177,1.2475126176788107,1.2475114052425402,3.2958,-0.7058,0.9719,-0.45830000000000004,0,0
2001-05-01,emerging,emerging,0.6409,0.15,0.4909,deterministic_sample,2026-06-15,0.3022,0.35710000000000003,-0.7373999999999999,117.6158,72.9218,44.694,1.247512492718501,1.247512492718501,-0.3015000000000043,-0.03568034766936061,-0.0025601511182813397,-0.031697176437864606,2.1778804222060586,0.3329911006130177,1.2475126176788107,1.2475114052425402,3.2958,-0.7058,0.9719,-0.45830000000000004,0,0
2001-06-01,developed,developed,0.9194,0.15,0.7694,deterministic_sample,2026-06-15,0.5795,1.1547,0.6484,117.097,72.6001,44.4969,1.207613792266325,1.207613792266325,-0.5187999999999988,-0.06758942240562922,-0.004420729034820603,-0.059835394013055175,1.9165493166811132,0.2930343924458108,1.2076084696333371,1.2076216082855964,3.3673,-0.1919,0.9881,-0.46719999999999995,0,0
2001-06-01,emerging,emerging,0.4522,0.15,0.3022,deterministic_sample,2026-06-15,0.1163,-0.1709,-1.6346,117.097,72.6001,44.4969,1.207613792266325,1.207613792266325,-0.5187999999999988,-0.06758942240562922,-0.004420729034820603,-0.059835394013055175,1.9165493166811132,0.2930343924458108,1.2076084696333371,1.2076216082855964,3.3673,-0.1919,0.9881,-0.46719999999999995,0,0
2001-07-01,developed,developed,0.7295,0.15,0.5795,deterministic_sample,2026-06-15,0.3847,0.5777,-0.40530000000000005,116.3674,72.1478,44.2196,1.1515033607900196,1.1515033607900196,-0.7295999999999907,-0.09854401492475179,-0.0062502238043018465,-0.08750352949866197,1.6299836863449855,0.2492194044094963,1.1515045027046236,1.1515006509230392,3.2958,-0.7058,0.9975,-0.4632,0,0
2001-07-01,emerging,emerging,0.2663,0.15,0.1163,deterministic_sample,2026-06-15,-0.0614,-0.6594,-2.4158,116.3674,72.1478,44.2196,1.1515033607900196,1.1515033607900196,-0.7295999999999907,-0.09854401492475179,-0.0062502238043018465,-0.08750352949866197,1.6299836863449855,0.2492194044094963,1.1515045027046236,1.1515006509230392,3.2958,-0.7058,0.9975,-0.4632,1,0
2001-08-01,developed,developed,0.5347,0.15,0.3847,deterministic_sample,2026-06-15,0.1905,0.01880000000000001,-1.379,115.4358,71.5702,43.8656,1.07985796884467,1.07985796884467,-0.9316000000000031,-0.12820638536528017,-0.008037896074872819,-0.11453916764921263,1.3214327921791096,0.20204293833917697,1.0798581368014053,1.0798568755665825,3.2958,-0.7058,0.9999,-0.4461,0,0
2001-08-01,emerging,emerging,0.0886,0.15,-0.0614,deterministic_sample,2026-06-15,-0.2258,-1.0945,-3.0585,115.4358,71.5702,43.8656,1.07985796884467,1.07985796884467,-0.9316000000000031,-0.12820638536528017,-0.008037896074872819,-0.11453916764921263,1.3214327921791096,0.20204293833917697,1.0798581368014053,1.0798568755665825,3.2958,-0.7058,0.9999,-0.4461,1,0
2001-09-01,developed,developed,0.3405,0.15,0.1905,deterministic_sample,2026-06-15,0.0025,-0.5063,-2.2454,114.314,70.8747,43.4393,0.9935851042200526,0.9935851042200526,-1.1218000000000075,-0.15613600347314296,-0.00976548327783,-0.140666116789479,0.9951817875122941,0.15216018076791787,0.9935872789660736,0.9935807698195277,3.2958,-0.7058,0.9954,-0.4163,0,0
2001-09-01,emerging,emerging,-0.0758,0.15,-0.2258,deterministic_sample,2026-06-15,-0.3722,-1.4637,-3.5442,114.314,70.8747,43.4393,0.9935851042200526,0.9935851042200526,-1.1218000000000075,-0.15613600347314296,-0.00976548327783,-0.140666116789479,0.9951817875122941,0.15216018076791787,0.9935872789660736,0.9935807698195277,3.2958,-0.7058,0.9954,-0.4163,1,0
2001-10-01,developed,developed,0.1525,0.15,0.0025,deterministic_sample,2026-06-15,-0.1742,-0.9829999999999999,-2.9803,113.0155,70.0696,42.9459,0.8937229944722689,0.8937229944722689,-1.29849999999999,-0.18208323543770003,-0.011424070542298104,-0.16574955398400984,0.6546539461262597,0.10009453954339138,0.8937214735840077,0.8937247281221382,3.2958,-0.7058,0.984,-0.3747,1,0
2001-10-01,emerging,emerging,-0.2222,0.15,-0.3722,deterministic_sample,2026-06-15,-0.4965,-1.7564,-3.8588,113.0155,70.0696,42.9459,0.8937229944722689,0.8937229944722689,-1.29849999999999,-0.18208323543770003,-0.011424070542298104,-0.16574955398400984,0.6546539461262597,0.10009453954339138,0.8937214735840077,0.8937247281221382,3.2958,-0.7058,0.984,-0.3747,1,0
2001-11-01,developed,developed,-0.0242,0.15,-0.1742,deterministic_sample,2026-06-15,-0.3346,-1.3978,-3.563,111.5566,69.1651,42.3915,0.7815252032431252,0.7815252032431252,-1.4588999999999999,-0.20563691968849582,-0.012992892025816438,-0.18947542960978375,0.30462081005940433,0.04657556851014599,0.7815259438758008,0.7815232901062631,3.2958,-0.7058,0.9657,-0.32230000000000003,1,0
2001-11-01,emerging,emerging,-0.3465,0.15,-0.4965,deterministic_sample,2026-06-15,-0.595,-1.964,-3.9928,111.5566,69.1651,42.3915,0.7815252032431252,0.7815252032431252,-1.4588999999999999,-0.20563691968849582,-0.012992892025816438,-0.18947542960978375,0.30462081005940433,0.04657556851014599,0.7815259438758008,0.7815232901062631,3.2958,-0.7058,0.9657,-0.32230000000000003,1,0
2001-12-01,developed,developed,-0.1846,0.15,-0.3346,deterministic_sample,2026-06-15,-0.4742,-1.7390999999999999,-3.9771,109.9551,68.1722,41.783,0.6583606527917759,0.6583606527917759,-1.6015000000000015,-0.22657679109849155,-0.014459984776067358,-0.21166282345262255,-0.051037166227004604,-0.00780342298904585,0.6583651462558141,0.6583729022407152,3.2958,-0.7058,0.9408,-0.26039999999999996,1,0
2001-12-01,emerging,emerging,-0.445,0.15,-0.595,deterministic_sample,2026-06-15,-0.6649,-2.0805,-3.9421,109.9551,68.1722,41.783,0.6583606527917759,0.6583606527917759,-1.6015000000000015,-0.22657679109849155,-0.014459984776067358,-0.21166282345262255,-0.051037166227004604,-0.00780342298904585,0.6583651462558141,0.6583729022407152,3.2958,-0.7058,0.9408,-0.26039999999999996,1,0
2002-01-01,developed,developed,-0.3242,0.15,-0.4742,deterministic_sample,2026-06-15,-0.589,-1.9973,-4.2109,108.2309,67.1032,41.1277,0.5257597674416566,0.5257597674416566,-1.7241999999999962,-0.2445944784898403,-0.015805192748746144,-0.23200690809570068,-0.4076204680452804,-0.062323893866141074,0.5257647910782866,0.5257509644127873,3.2958,-0.7058,0.9093,-0.19070000000000004,1,0
2002-01-01,emerging,emerging,-0.5149,0.15,-0.6649,deterministic_sample,2026-06-15,-0.7041,-2.1024,-3.7077,108.2309,67.1032,41.1277,0.5257597674416566,0.5257597674416566,-1.7241999999999962,-0.2445944784898403,-0.015805192748746144,-0.23200690809570068,-0.4076204680452804,-0.062323893866141074,0.5257647910782866,0.5257509644127873,3.2958,-0.7058,0.9093,-0.19070000000000004,1,0
2002-02-01,developed,developed,-0.439,0.15,-0.589,deterministic_sample,2026-06-15,-0.6759,-2.1652,-4.2579,106.4052,65.9712,40.434,0.38535294898456657,0.38535294898456657,-1.8257000000000119,-0.2594990854191171,-0.017012460002824525,-0.2502648635216397,-0.7609228963906531,-0.11634272945712296,0.3853498218912319,0.3853574984106006,3.2958,-0.7058,0.8715,-0.11509999999999998,1,0
2002-02-01,emerging,emerging,-0.5541,0.15,-0.7041,deterministic_sample,2026-06-15,-0.7115,-2.0288,-3.2958,106.4052,65.9712,40.434,0.38535294898456657,0.38535294898456657,-1.8257000000000119,-0.2594990854191171,-0.017012460002824525,-0.2502648635216397,-0.7609228963906531,-0.11634272945712296,0.3853498218912319,0.3853574984106006,3.2958,-0.7058,0.8715,-0.11509999999999998,1,0
2002-03-01,developed,developed,-0.5259,0.15,-0.6759,deterministic_sample,2026-06-15,-0.7324,-2.238,-4.1166,104.5004,64.7903,39.7102,0.2388628861061842,0.2388628861061842,-1.9047999999999945,-0.2711143997846871,-0.01806354874505356,-0.2661608727437022,-1.106648400061971,-0.16920307697835144,0.23886922373487912,0.23887228766765348,3.2958,-0.7058,0.8277,-0.035600000000000076,1,0
2002-03-01,emerging,emerging,-0.5615,0.15,-0.7115,deterministic_sample,2026-06-15,-0.6868,-1.8616,-2.7175,104.5004,64.7903,39.7102,0.2388628861061842,0.2388628861061842,-1.9047999999999945,-0.2711143997846871,-0.01806354874505356,-0.2661608727437022,-1.106648400061971,-0.16920307697835144,0.23886922373487912,0.23887228766765348,3.2958,-0.7058,0.8277,-0.035600000000000076,1,0
2002-04-01,developed,developed,-0.5824,0.15,-0.7324,deterministic_sample,2026-06-15,-0.7569,-2.2136,-3.7908999999999997,102.5402,63.5749,38.9653,0.08811224496054895,0.08811224496054895,-1.9602000000000004,-0.2792495251431294,-0.018935982336725665,-0.279355013125652,-1.4402256796770132,-0.22020599906072372,0.08810919409711775,0.08811678409978678,3.2958,-0.7058,0.7781,0.045600000000000085,1,1
2002-04-01,emerging,emerging,-0.5368,0.15,-0.6868,deterministic_sample,2026-06-15,-0.6305,-1.6052999999999997,-1.9888000000000001,102.5402,63.5749,38.9653,0.08811224496054895,0.08811224496054895,-1.9602000000000004,-0.2792495251431294,-0.018935982336725665,-0.279355013125652,-1.4402256796770132,-0.22020599906072372,0.08810919409711775,0.08811678409978678,3.2958,-0.7058,0.7781,0.045600000000000085,1,0
2002-05-01,developed,developed,-0.6069,0.15,-0.7569,deterministic_sample,2026-06-15,-0.7487,-2.0927,-3.2899,100.5486,62.3401,38.2085,-0.06505323657482903,-0.06505323657482903,-1.9916000000000054,-0.28386040846903376,-0.01961372411146467,-0.2896047561479026,-1.7578935836571503,-0.26877642739884977,-0.06505724048960873,-0.06504708366791503,3.2958,-0.7058,0.7231,0.12640000000000007,1,1
2002-05-01,emerging,emerging,-0.4805,0.15,-0.6305,deterministic_sample,2026-06-15,-0.5443,-1.267,-1.1300000000000001,100.5486,62.3401,38.2085,-0.06505323657482903,-0.06505323657482903,-1.9916000000000054,-0.28386040846903376,-0.01961372411146467,-0.2896047561479026,-1.7578935836571503,-0.26877642739884977,-0.06505724048960873,-0.06504708366791503,3.2958,-0.7058,0.7231,0.12640000000000007,1,0
2002-06-01,developed,developed,-0.5987,0.15,-0.7487,deterministic_sample,2026-06-15,-0.708,-1.8786,-2.6275,98.5502,61.1011,37.4491,-0.2187416771755003,-0.2187416771755003,-1.9983999999999895,-0.2848589437115838,-0.020075129677188386,-0.2965827655520381,-2.0555471483785226,-0.31428672590162565,-0.21874464934363666,-0.21873714865574923,3.2958,-0.7058,0.6631,0.20440000000000003,1,0
2002-06-01,emerging,emerging,-0.3943,0.15,-0.5443,deterministic_sample,2026-06-15,-0.4305,-0.8559,-0.16500000000000004,98.5502,61.1011,37.4491,-0.2187416771755003,-0.2187416771755003,-1.9983999999999895,-0.2848589437115838,-0.020075129677188386,-0.2965827655520381,-2.0555471483785226,-0.31428672590162565,-0.21874464934363666,-0.21873714865574923,3.2958,-0.7058,0.6631,0.20440000000000003,1,0
2002-07-01,developed,developed,-0.558,0.15,-0.708,deterministic_sample,2026-06-15,-0.636,-1.5773,-1.8221999999999998,96.5698,59.8733,36.6965,-0.37104581436804007,-0.37104581436804007,-1.980400000000003,-0.2822157621871824,-0.020300000083229186,-0.2999835650322161,-2.329393786126687,-0.35615701977687864,-0.3710427934848604,-0.3710510055293919,3.2958,-0.7058,0.5985,0.27749999999999997,1,0
2002-07-01,emerging,emerging,-0.2805,0.15,-0.4305,deterministic_sample,2026-06-15,-0.2922,-0.3835,0.8793,96.5698,59.8733,36.6965,-0.37104581436804007,-0.37104581436804007,-1.980400000000003,-0.2822157621871824,-0.020300000083229186,-0.2999835650322161,-2.329393786126687,-0.35615701977687864,-0.3710427934848604,-0.3710510055293919,3.2958,-0.7058,0.5985,0.27749999999999997,1,0
2002-08-01,developed,developed,-0.486,0.15,-0.636,deterministic_sample,2026-06-15,-0.5346,-1.1972,-0.8964,94.6316,58.6716,35.96,-0.5201045291259574,-0.5201045291259574,-1.9381999999999948,-0.2760189699466356,-0.02027460460561681,-0.29959949970061633,-2.576411701156914,-0.39392528591231785,-0.5201034546792802,-0.5201064873091389,3.2958,-0.7058,0.5297,0.3438,1,0
2002-08-01,emerging,emerging,-0.1422,0.15,-0.2922,deterministic_sample,2026-06-15,-0.1332,0.13699999999999998,1.9735,94.6316,58.6716,35.96,-0.5201045291259574,-0.5201045291259574,-1.9381999999999948,-0.2760189699466356,-0.02027460460561681,-0.29959949970061633,-2.576411701156914,-0.39392528591231785,-0.5201034546792802,-0.5201064873091389,3.2958,-0.7058,0.5297,0.3438,1,0
2002-09-01,developed,developed,-0.3846,0.15,-0.5346,deterministic_sample,2026-06-15,-0.4067,-0.7489,0.12390000000000001,92.7597,57.511,35.2487,-0.6640643929972543,-0.6640643929972543,-1.8719000000000108,-0.26628325133175224,-0.019979180105061722,-0.2951316841903027,-2.793166721815183,-0.42706645020970235,-0.6640660105436744,-0.6640619037245284,3.2958,-0.7058,0.4573,0.4014,1,0
2002-09-01,emerging,emerging,0.0168,0.15,-0.1332,deterministic_sample,2026-06-15,0.0419,0.6909000000000001,3.0868,92.7597,57.511,35.2487,-0.6640643929972543,-0.6640643929972543,-1.8719000000000108,-0.26628325133175224,-0.019979180105061722,-0.2951316841903027,-2.793166721815183,-0.42706645020970235,-0.6640660105436744,-0.6640619037245284,3.2958,-0.7058,0.4573,0.4014,0,0
2002-10-01,developed,developed,-0.2567,0.15,-0.4067,deterministic_sample,2026-06-15,-0.2559,-0.2449,1.2103,90.977,56.4057,34.5713,-0.801164264423804,-0.801164264423804,-1.7826999999999913,-0.25318481844415053,-0.01940555091131646,-0.28645647477412955,-2.9773392804624734,-0.4552258580363957,-0.8011690718885957,-0.8011565179235787,3.3322,-0.4442,0.3817,0.4486,1,0
2002-10-01,emerging,emerging,0.1919,0.15,0.0419,deterministic_sample,2026-06-15,0.2283,1.2628,4.1879,90.977,56.4057,34.5713,-0.801164264423804,-0.801164264423804,-1.7826999999999913,-0.25318481844415053,-0.01940555091131646,-0.28645647477412955,-2.9773392804624734,-0.4552258580363957,-0.8011690718885957,-0.8011565179235787,3.3322,-0.4442,0.3817,0.4486,0,0
2002-11-01,developed,developed,-0.1059,0.15,-0.2559,deterministic_sample,2026-06-15,-0.0863,0.3008,2.3324,89.3056,55.3695,33.9361,-0.9297045264434016,-0.9297045264434016,-1.6714000000000055,-0.2368411460182585,-0.018542531435461918,-0.273404707596117,-3.1263850576410306,-0.47801449091006515,-0.9297008661214805,-0.9297105464727912,3.434,0.2874,0.3034,0.4842,1,0
